image_id,predicted_count,actual_count,count_error,fdr,fnr,f1
img000_20201027_Kaizu_TCA422_515x515,25,26,-0.038461538461538464,0.0,0.038461538461538464,0.9803921568627451
img002_20201027_Kaizu_TCA422_515x515,24,25,-0.04,0.0,0.04,0.9795918367346939
img003_20201027_Kaizu_TCA422_515x515,30,28,0.07142857142857142,0.06666666666666667,0.0,0.9655172413793104
img004_20201027_Kaizu_TCA422_515x515,25,24,0.041666666666666664,0.04,0.0,0.9795918367346939
img005_20201027_Kaizu_TCA422_515x515,25,22,0.13636363636363635,0.12,0.0,0.9361702127659575
img006_20201027_Kaizu_TCA422_515x515,28,29,-0.034482758620689655,0.0,0.034482758620689655,0.9824561403508771
img007_20201027_Kaizu_TCA422_515x515,29,29,0.0,0.0,0.0,1.0
img008_20201027_Kaizu_TCA422_515x515,27,27,0.0,0.0,0.0,1.0
img011_20201027_Kaizu_TCA422_515x515,28,28,0.0,0.0,0.0,1.0
img012_20201027_Kaizu_TCA422_515x515,27,27,0.0,0.0,0.0,1.0
img013_20201027_Kaizu_TCA422_515x515,27,25,0.08,0.07407407407407407,0.0,0.9615384615384616
img014_20201027_Kaizu_TCA422_515x515,27,26,0.038461538461538464,0.07407407407407407,0.038461538461538464,0.9433962264150944
img016_20201027_Kaizu_TCA422_515x515,25,24,0.041666666666666664,0.04,0.0,0.9795918367346939
img017_20201027_Kaizu_TCA422_515x515,30,30,0.0,0.03333333333333333,0.03333333333333333,0.9666666666666667
img018_20201027_Kaizu_TCA422_515x515,29,27,0.07407407407407407,0.06896551724137931,0.0,0.9642857142857143
img021_20201027_Kaizu_TCA422_515x515,26,26,0.0,0.11538461538461539,0.11538461538461539,0.8846153846153846
img022_20201027_Kaizu_TCA422_515x515,26,24,0.08333333333333333,0.07692307692307693,0.0,0.96
img023_20201027_Kaizu_TCA422_515x515,15,15,0.0,0.0,0.0,1.0
img024_20201027_Kaizu_TCA422_515x515,30,28,0.07142857142857142,0.06666666666666667,0.0,0.9655172413793104
img025_20201027_Kaizu_TCA422_515x515,28,27,0.037037037037037035,0.03571428571428571,0.0,0.9818181818181818
img030_20201027_Kaizu_TCA422_515x515,24,23,0.043478260869565216,0.08333333333333333,0.043478260869565216,0.9361702127659575
img031_20201027_Kaizu_TCA422_515x515,19,19,0.0,0.0,0.0,1.0
img032_20201027_Kaizu_OkinaSP_515x515,28,27,0.037037037037037035,0.03571428571428571,0.0,0.9818181818181818
img033_20201027_Kaizu_TCA422_515x515,26,26,0.0,0.0,0.0,1.0
img034_20201027_Kaizu_TCA422_515x515,31,30,0.03333333333333333,0.03225806451612903,0.0,0.9836065573770492
img036_20201027_Kaizu_TCA422_515x515,23,21,0.09523809523809523,0.08695652173913043,0.0,0.9545454545454546
img037_20201027_Kaizu_OkinaSP_515x515,27,27,0.0,0.0,0.0,1.0
img038_20201027_Kaizu_OkinaSP_515x515,30,30,0.0,0.0,0.0,1.0
img040_20201027_Kaizu_OkinaSP_515x515,29,29,0.0,0.0,0.0,1.0
img042_20201027_Kaizu_TCA422_515x515,17,17,0.0,0.0,0.0,1.0
img044_20201027_Kaizu_OkinaSP_515x515,25,24,0.041666666666666664,0.04,0.0,0.9795918367346939
img047_20201027_Kaizu_OkinaSP_515x515,25,24,0.041666666666666664,0.04,0.0,0.9795918367346939
img048_20201027_Kaizu_OkinaSP_515x515,28,25,0.12,0.10714285714285714,0.0,0.9433962264150944
img049_20201027_Kaizu_OkinaSP_515x515,28,26,0.07692307692307693,0.07142857142857142,0.0,0.9629629629629629
img050_20201027_Kaizu_OkinaSP_515x515,27,24,0.125,0.1111111111111111,0.0,0.9411764705882353
img052_20201027_Kaizu_OkinaSP_515x515,26,25,0.04,0.038461538461538464,0.0,0.9803921568627451
img053_20201027_Kaizu_OkinaSP_515x515,28,28,0.0,0.0,0.0,1.0
img054_20201027_Kaizu_OkinaSP_515x515,27,26,0.038461538461538464,0.037037037037037035,0.0,0.9811320754716981
img055_20201027_Kaizu_OkinaSP_515x515,30,29,0.034482758620689655,0.03333333333333333,0.0,0.9830508474576272
img057_20201027_Kaizu_OkinaSP_515x515,28,27,0.037037037037037035,0.03571428571428571,0.0,0.9818181818181818
img059_20201027_Kaizu_OkinaSP_515x515,15,13,0.15384615384615385,0.13333333333333333,0.0,0.9285714285714286
img060_20201027_Kaizu_TCA422_515x515,29,26,0.11538461538461539,0.10344827586206896,0.0,0.9454545454545454
img063_20201027_Kaizu_TCA422_515x515,29,29,0.0,0.0,0.0,1.0
img064_20201027_Kaizu_TCA422_515x515,31,30,0.03333333333333333,0.03225806451612903,0.0,0.9836065573770492
img066_20201027_Kaizu_TCA422_515x515,34,32,0.0625,0.058823529411764705,0.0,0.9696969696969697
img067_20201027_Kaizu_TCA422_515x515,29,29,0.0,0.0,0.0,1.0
img069_20201027_Kaizu_TCA422_515x515,30,29,0.034482758620689655,0.06666666666666667,0.034482758620689655,0.9491525423728814
img071_20201027_Kaizu_TCA422_515x515,31,32,-0.03125,0.03225806451612903,0.0625,0.9523809523809523
img073_20201027_Kaizu_TCA422_515x515,27,25,0.08,0.07407407407407407,0.0,0.9615384615384616
img074_20201027_Kaizu_TCA422_515x515,33,29,0.13793103448275862,0.12121212121212122,0.0,0.9354838709677419
img077_20201027_Kaizu_TCA422_515x515,30,29,0.034482758620689655,0.06666666666666667,0.034482758620689655,0.9491525423728814
img078_20201027_Kaizu_TCA422_515x515,27,27,0.0,0.0,0.0,1.0
img079_20201027_Kaizu_TCA422_515x515,28,26,0.07692307692307693,0.07142857142857142,0.0,0.9629629629629629
img081_20201027_Kaizu_TCA422_900x900,13,14,-0.07142857142857142,0.0,0.07142857142857142,0.9629629629629629
img082_20201027_Kaizu_TCA422_900x900,80,79,0.012658227848101266,0.0375,0.02531645569620253,0.9685534591194969
img085_20201027_Kaizu_TCA422_900x900,65,65,0.0,0.046153846153846156,0.046153846153846156,0.9538461538461539
img086_20201027_Kaizu_TCA422_900x900,9,9,0.0,0.0,0.0,1.0
img087_20201027_Kaizu_TCA422_900x900,55,56,-0.017857142857142856,0.03636363636363636,0.05357142857142857,0.954954954954955
img088_20201027_Kaizu_TCA422_900x900,76,75,0.013333333333333334,0.02631578947368421,0.013333333333333334,0.9801324503311258
img090_20201027_Kaizu_TCA422_900x900,78,77,0.012987012987012988,0.02564102564102564,0.012987012987012988,0.9806451612903225
img094_20201027_Kaizu_TCA422_900x900,64,60,0.06666666666666667,0.0625,0.0,0.967741935483871
img095_20201027_Kaizu_TCA422_900x900,74,76,-0.02631578947368421,0.02702702702702703,0.05263157894736842,0.96
img098_20201027_Kaizu_TCA422_900x900,80,79,0.012658227848101266,0.025,0.012658227848101266,0.9811320754716981
img099_20201027_Kaizu_TCA422_900x900,72,74,-0.02702702702702703,0.0,0.02702702702702703,0.9863013698630136
img100_20201027_Kaizu_TCA422_900x900,73,74,-0.013513513513513514,0.0410958904109589,0.05405405405405406,0.9523809523809523
img102_20201027_Kaizu_TCA422_900x900,79,78,0.01282051282051282,0.012658227848101266,0.0,0.9936305732484076
img103_20201027_Kaizu_TCA422_900x900,75,75,0.0,0.0,0.0,1.0
img104_20201027_Kaizu_TCA422_900x900,69,68,0.014705882352941176,0.028985507246376812,0.014705882352941176,0.9781021897810219
img105_20201027_Kaizu_TCA422_900x900,72,70,0.02857142857142857,0.027777777777777776,0.0,0.9859154929577465
img106_20201027_Kaizu_TCA422_900x900,80,79,0.012658227848101266,0.0125,0.0,0.9937106918238994
