image_id,predicted_count,actual_count,count_error,fdr,fnr,f1
img000_20201027_Kaizu_TCA422_515x515,30,26,0.15384615384615385,0.16666666666666666,0.038461538461538464,0.8928571428571429
img002_20201027_Kaizu_TCA422_515x515,27,25,0.08,0.1111111111111111,0.04,0.9230769230769231
img003_20201027_Kaizu_TCA422_515x515,33,28,0.17857142857142858,0.15151515151515152,0.0,0.9180327868852459
img004_20201027_Kaizu_TCA422_515x515,29,24,0.20833333333333334,0.1724137931034483,0.0,0.9056603773584906
img005_20201027_Kaizu_TCA422_515x515,25,22,0.13636363636363635,0.12,0.0,0.9361702127659575
img006_20201027_Kaizu_TCA422_515x515,33,29,0.13793103448275862,0.15151515151515152,0.034482758620689655,0.9032258064516129
img007_20201027_Kaizu_TCA422_515x515,31,29,0.06896551724137931,0.06451612903225806,0.0,0.9666666666666667
img008_20201027_Kaizu_TCA422_515x515,32,27,0.18518518518518517,0.15625,0.0,0.9152542372881356
img011_20201027_Kaizu_TCA422_515x515,33,28,0.17857142857142858,0.15151515151515152,0.0,0.9180327868852459
img012_20201027_Kaizu_TCA422_515x515,34,27,0.25925925925925924,0.20588235294117646,0.0,0.8852459016393442
img013_20201027_Kaizu_TCA422_515x515,30,25,0.2,0.16666666666666666,0.0,0.9090909090909091
img014_20201027_Kaizu_TCA422_515x515,31,26,0.19230769230769232,0.16129032258064516,0.0,0.9122807017543859
img016_20201027_Kaizu_TCA422_515x515,27,24,0.125,0.1111111111111111,0.0,0.9411764705882353
img017_20201027_Kaizu_TCA422_515x515,35,30,0.16666666666666666,0.17142857142857143,0.03333333333333333,0.8923076923076924
img018_20201027_Kaizu_TCA422_515x515,29,27,0.07407407407407407,0.06896551724137931,0.0,0.9642857142857143
img021_20201027_Kaizu_TCA422_515x515,32,26,0.23076923076923078,0.21875,0.038461538461538464,0.8620689655172413
img022_20201027_Kaizu_TCA422_515x515,26,24,0.08333333333333333,0.07692307692307693,0.0,0.96
img023_20201027_Kaizu_TCA422_515x515,17,15,0.13333333333333333,0.11764705882352941,0.0,0.9375
img024_20201027_Kaizu_TCA422_515x515,33,28,0.17857142857142858,0.15151515151515152,0.0,0.9180327868852459
img025_20201027_Kaizu_TCA422_515x515,33,27,0.2222222222222222,0.18181818181818182,0.0,0.9
img030_20201027_Kaizu_TCA422_515x515,27,23,0.17391304347826086,0.14814814814814814,0.0,0.92
img031_20201027_Kaizu_TCA422_515x515,26,19,0.3684210526315789,0.2692307692307692,0.0,0.8444444444444444
img032_20201027_Kaizu_OkinaSP_515x515,36,27,0.3333333333333333,0.25,0.0,0.8571428571428571
img033_20201027_Kaizu_TCA422_515x515,30,26,0.15384615384615385,0.16666666666666666,0.038461538461538464,0.8928571428571429
img034_20201027_Kaizu_TCA422_515x515,35,30,0.16666666666666666,0.14285714285714285,0.0,0.9230769230769231
img036_20201027_Kaizu_TCA422_515x515,25,21,0.19047619047619047,0.16,0.0,0.9130434782608695
img037_20201027_Kaizu_OkinaSP_515x515,32,27,0.18518518518518517,0.15625,0.0,0.9152542372881356
img038_20201027_Kaizu_OkinaSP_515x515,36,30,0.2,0.16666666666666666,0.0,0.9090909090909091
img040_20201027_Kaizu_OkinaSP_515x515,33,29,0.13793103448275862,0.12121212121212122,0.0,0.9354838709677419
img042_20201027_Kaizu_TCA422_515x515,20,17,0.17647058823529413,0.15,0.0,0.918918918918919
img044_20201027_Kaizu_OkinaSP_515x515,29,24,0.20833333333333334,0.20689655172413793,0.041666666666666664,0.8679245283018868
img047_20201027_Kaizu_OkinaSP_515x515,30,24,0.25,0.2,0.0,0.8888888888888888
img048_20201027_Kaizu_OkinaSP_515x515,32,25,0.28,0.21875,0.0,0.8771929824561403
img049_20201027_Kaizu_OkinaSP_515x515,33,26,0.2692307692307692,0.21212121212121213,0.0,0.8813559322033898
img050_20201027_Kaizu_OkinaSP_515x515,31,24,0.2916666666666667,0.22580645161290322,0.0,0.8727272727272727
img052_20201027_Kaizu_OkinaSP_515x515,28,25,0.12,0.10714285714285714,0.0,0.9433962264150944
img053_20201027_Kaizu_OkinaSP_515x515,35,28,0.25,0.2,0.0,0.8888888888888888
