image_id,predicted_count,actual_count,count_error,fdr,fnr,f1
img000_20201027_Kaizu_TCA422_515x515,25,26,-0.038461538461538464,0.04,0.07692307692307693,0.9411764705882353
img002_20201027_Kaizu_TCA422_515x515,22,25,-0.12,0.045454545454545456,0.16,0.8936170212765957
img003_20201027_Kaizu_TCA422_515x515,31,28,0.10714285714285714,0.0967741935483871,0.0,0.9491525423728814
img004_20201027_Kaizu_TCA422_515x515,26,24,0.08333333333333333,0.07692307692307693,0.0,0.96
img005_20201027_Kaizu_TCA422_515x515,23,22,0.045454545454545456,0.08695652173913043,0.045454545454545456,0.9333333333333333
img006_20201027_Kaizu_TCA422_515x515,28,29,-0.034482758620689655,0.03571428571428571,0.06896551724137931,0.9473684210526315
img007_20201027_Kaizu_TCA422_515x515,29,29,0.0,0.0,0.0,1.0
img008_20201027_Kaizu_TCA422_515x515,25,27,-0.07407407407407407,0.08,0.14814814814814814,0.8846153846153846
img011_20201027_Kaizu_TCA422_515x515,28,28,0.0,0.03571428571428571,0.03571428571428571,0.9642857142857143
img012_20201027_Kaizu_TCA422_515x515,28,27,0.037037037037037035,0.03571428571428571,0.0,0.9818181818181818
img013_20201027_Kaizu_TCA422_515x515,24,25,-0.04,0.041666666666666664,0.08,0.9387755102040817
img014_20201027_Kaizu_TCA422_515x515,27,26,0.038461538461538464,0.14814814814814814,0.11538461538461539,0.8679245283018868
img016_20201027_Kaizu_TCA422_515x515,20,24,-0.16666666666666666,0.0,0.16666666666666666,0.9090909090909091
img017_20201027_Kaizu_TCA422_515x515,31,30,0.03333333333333333,0.06451612903225806,0.03333333333333333,0.9508196721311475
img018_20201027_Kaizu_TCA422_515x515,26,27,-0.037037037037037035,0.0,0.037037037037037035,0.9811320754716981
img021_20201027_Kaizu_TCA422_515x515,24,26,-0.07692307692307693,0.125,0.19230769230769232,0.84
img022_20201027_Kaizu_TCA422_515x515,24,24,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666
img023_20201027_Kaizu_TCA422_515x515,13,15,-0.13333333333333333,0.07692307692307693,0.2,0.8571428571428571
img024_20201027_Kaizu_TCA422_515x515,28,28,0.0,0.03571428571428571,0.03571428571428571,0.9642857142857143
img025_20201027_Kaizu_TCA422_515x515,26,27,-0.037037037037037035,0.038461538461538464,0.07407407407407407,0.9433962264150944
img030_20201027_Kaizu_TCA422_515x515,24,23,0.043478260869565216,0.041666666666666664,0.0,0.9787234042553191
img031_20201027_Kaizu_TCA422_515x515,18,19,-0.05263157894736842,0.0,0.05263157894736842,0.972972972972973
img032_20201027_Kaizu_OkinaSP_515x515,26,27,-0.037037037037037035,0.07692307692307693,0.1111111111111111,0.9056603773584906
img033_20201027_Kaizu_TCA422_515x515,23,26,-0.11538461538461539,0.0,0.11538461538461539,0.9387755102040817
img034_20201027_Kaizu_TCA422_515x515,28,30,-0.06666666666666667,0.03571428571428571,0.1,0.9310344827586207
img036_20201027_Kaizu_TCA422_515x515,18,21,-0.14285714285714285,0.1111111111111111,0.23809523809523808,0.8205128205128205
img037_20201027_Kaizu_OkinaSP_515x515,25,27,-0.07407407407407407,0.04,0.1111111111111111,0.9230769230769231
img038_20201027_Kaizu_OkinaSP_515x515,30,30,0.0,0.03333333333333333,0.03333333333333333,0.9666666666666667
img040_20201027_Kaizu_OkinaSP_515x515,27,29,-0.06896551724137931,0.037037037037037035,0.10344827586206896,0.9285714285714286
img042_20201027_Kaizu_TCA422_515x515,16,17,-0.058823529411764705,0.0,0.058823529411764705,0.9696969696969697
img044_20201027_Kaizu_OkinaSP_515x515,27,24,0.125,0.18518518518518517,0.08333333333333333,0.8627450980392157
img047_20201027_Kaizu_OkinaSP_515x515,26,24,0.08333333333333333,0.11538461538461539,0.041666666666666664,0.92
img048_20201027_Kaizu_OkinaSP_515x515,25,25,0.0,0.08,0.08,0.92
img049_20201027_Kaizu_OkinaSP_515x515,27,26,0.038461538461538464,0.1111111111111111,0.07692307692307693,0.9056603773584906
img050_20201027_Kaizu_OkinaSP_515x515,29,24,0.20833333333333334,0.1724137931034483,0.0,0.9056603773584906
img052_20201027_Kaizu_OkinaSP_515x515,27,25,0.08,0.07407407407407407,0.0,0.9615384615384616
